Process Name,PID,Operation,Path,Result,Detail,Date & Time,Event Class,Image Path,User,Command Line,TID,Parent PID,Content,LineID,srcEvent
cmd.exe,2332,Process Start,,SUCCESS,"Parent PID: 4064, Command line: cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows",4/14/2022 7:47:05 PM,Process,C:\Windows\system32\cmd.exe,BLUETEAM\ezk,"cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt",11052,4064,"cmd.exe 2332 Process Start None SUCCESS Parent PID: 4064, Command line: cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt, Current directory: C:\Windows\system32\, Environment:  ;	ALLUSERSPROFILE=C:\ProgramData ;	APPDATA=C:\Users\ezk\AppData\Roaming ;	CommonProgramFiles=C:\Program Files\Common Files ;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files ;	CommonProgramW6432=C:\Program Files\Common Files ;	COMPUTERNAME=DESKTOP-BA1RQFC ;	ComSpec=C:\Windows\system32\cmd.exe ;	DriverData=C:\Windows\System32\Drivers\DriverData ;	HOMEDRIVE=C: ;	HOMEPATH=\Users\ezk ;	LOCALAPPDATA=C:\Users\ezk\AppData\Local ;	LOGONSERVER=\\DC02 ;	NUMBER_OF_PROCESSORS=2 ;	OneDrive=C:\Users\ezk\OneDrive ;	OS=Windows_NT ;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\ezk\AppData\Local\Microsoft\WindowsApps ;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;.CPL ;	PROCESSOR_ARCHITECTURE=AMD64 ;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 165 Stepping 5, GenuineIntel ;	PROCESSOR_LEVEL=6 ;	PROCESSOR_REVISION=a505 ;	ProgramData=C:\ProgramData ;	ProgramFiles=C:\Program Files ;	ProgramFiles(x86)=C:\Program Files (x86) ;	ProgramW6432=C:\Program Files ;	PSModulePath=C:\Users\ezk\Documents\WindowsPowerShell\Modules;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules ;	PUBLIC=C:\Users\Public ;	SystemDrive=C: ;	SystemRoot=C:\Windows ;	TEMP=C:\Users\ezk\AppData\Local\Temp ;	TMP=C:\Users\ezk\AppData\Local\Temp ;	USERDNSDOMAIN=BLUETEAM.COM ;	USERDOMAIN=BLUETEAM ;	USERDOMAIN_ROAMINGPROFILE=BLUETEAM ;	USERNAME=ezk ;	USERPROFILE=C:\Users\ezk ;	windir=C:\Windows 4/14/2022 7:47:05 PM Process C:\Windows\system32\cmd.exe BLUETEAM\ezk cmd.exe /C dir | clip && echo ""T1115"" > %temp%\T1115.txt && clip < %temp%\T1115.txt 11052 4064",1,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions,REPARSE,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions REPARSE Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,501,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,502,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default),SUCCESS,"Type: REG_SZ, Length: 18, Data: 00060305",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegQueryValue HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default) SUCCESS Type: REG_SZ, Length: 18, Data: 00060305 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",503,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx,SUCCESS,"Type: REG_SZ, Length: 26, Data: kernel32.dll",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegQueryValue HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx SUCCESS Type: REG_SZ, Length: 26, Data: kernel32.dll 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",504,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\SYSTEM\CurrentControlSet\Control\Session Manager,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKLM\SYSTEM\CurrentControlSet\Control\Session Manager REPARSE Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",505,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",506,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies,NAME NOT FOUND,Length: 24,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegQueryValue HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies NAME NOT FOUND Length: 24 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,507,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegCloseKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegCloseKey HKLM\System\CurrentControlSet\Control\Session Manager SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,508,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,CreateFile,C:\Windows\System32\imm32.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 7:47:05 PM,File System,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 CreateFile C:\Windows\System32\imm32.dll SUCCESS Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 7:47:05 PM File System C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",509,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,QueryBasicInformationFile,C:\Windows\System32\imm32.dll,SUCCESS,"CreationTime: 9/22/2021 5:22:10 PM, LastAccessTime: 4/14/2022 7:46:11 PM, LastWriteTime: 9/22/2021 5:22:10 PM, ChangeTime: 10/15/2021 2:25:23 PM, FileAttributes: A",4/14/2022 7:47:05 PM,File System,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 QueryBasicInformationFile C:\Windows\System32\imm32.dll SUCCESS CreationTime: 9/22/2021 5:22:10 PM, LastAccessTime: 4/14/2022 7:46:11 PM, LastWriteTime: 9/22/2021 5:22:10 PM, ChangeTime: 10/15/2021 2:25:23 PM, FileAttributes: A 4/14/2022 7:47:05 PM File System C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",510,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,CloseFile,C:\Windows\System32\imm32.dll,SUCCESS,,4/14/2022 7:47:05 PM,File System,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 CloseFile C:\Windows\System32\imm32.dll SUCCESS None 4/14/2022 7:47:05 PM File System C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,511,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,CreateFile,C:\Windows\System32\imm32.dll,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened",4/14/2022 7:47:05 PM,File System,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 CreateFile C:\Windows\System32\imm32.dll SUCCESS Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened 4/14/2022 7:47:05 PM File System C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",512,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,CloseFile,C:\Windows\System32\imm32.dll,SUCCESS,,4/14/2022 7:47:05 PM,File System,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 CloseFile C:\Windows\System32\imm32.dll SUCCESS None 4/14/2022 7:47:05 PM File System C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,513,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument\,REPARSE,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\System\CurrentControlSet\Control\Error Message Instrument\ REPARSE Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,514,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\System\CurrentControlSet\Control\Error Message Instrument NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,515,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options SUCCESS Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",516,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe NAME NOT FOUND Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",517,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Display NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,518,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Display NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,519,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe NAME NOT FOUND Desired Access: Query Value, Enumerate Sub Keys 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",520,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Display NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,521,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Display NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,522,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,523,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles,NAME NOT FOUND,Length: 20,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegQueryValue HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles NAME NOT FOUND Length: 20 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,524,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegCloseKey HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,525,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,526,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableUmpdBufferSizeCheck,NAME NOT FOUND,Length: 20,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegQueryValue HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableUmpdBufferSizeCheck NAME NOT FOUND Length: 20 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,527,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegCloseKey HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,528,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\clip.exe NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,529,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,530,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,531,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKCU\Control Panel\Desktop,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKCU\Control Panel\Desktop SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,532,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKCU\Control Panel\Desktop\EnablePerProcessSystemDPI,NAME NOT FOUND,Length: 20,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegQueryValue HKCU\Control Panel\Desktop\EnablePerProcessSystemDPI NAME NOT FOUND Length: 20 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,533,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegCloseKey,HKCU\Control Panel\Desktop,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegCloseKey HKCU\Control Panel\Desktop SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,534,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32 SUCCESS Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,535,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\clip,NAME NOT FOUND,Length: 172,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegQueryValue HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\clip NAME NOT FOUND Length: 172 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,536,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegCloseKey HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32 SUCCESS None 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,537,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,538,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKCU,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access",4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,"clip.exe 7720 RegOpenKey HKCU SUCCESS Desired Access: Maximum Allowed, Granted Access: All Access 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332",539,70795de7cbb842edb029b3378c27c008_raw_events
clip.exe,7720,RegOpenKey,HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration,NAME NOT FOUND,Desired Access: Read,4/14/2022 7:47:05 PM,Registry,C:\Windows\system32\clip.exe,BLUETEAM\ezk,clip  ,5400,2332,clip.exe 7720 RegOpenKey HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration NAME NOT FOUND Desired Access: Read 4/14/2022 7:47:05 PM Registry C:\Windows\system32\clip.exe BLUETEAM\ezk clip   5400 2332,540,70795de7cbb842edb029b3378c27c008_raw_events
